PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
16720,0,0,-3.3066300000054127,195.04463916411623,-241.27617029901012,0,0,0,0
16721,0,0,-3.337530000003113,195.95180468959734,-240.1443953975977,0,0,0,0
16722,0,0,-3.2997299999978225,196.67079883022234,-238.88438563383534,0,0,0,0
16723,0,0,-3.2672299999966583,196.9716411153786,-237.86699061244144,0,0,0,0
16724,197.06108,-236.48504,-3.281,197.103,-236.814,0,295,51,24
16725,0,0,-3.265929999999713,197.10201221099123,-236.5231795772852,0,0,0,0
16726,0,0,-3.250530000003806,197.05959277553484,-236.23497157133534,0,0,0,0
16727,0,0,-3.2685300000001973,196.97719531459734,-235.9557967657165,0,0,0,0
16728,0,0,-3.297330000000244,196.85622363677248,-235.690782117279,0,0,0,0
16729,0,0,-3.218430000007089,194.31960254302248,-232.8718123907165,0,0,0,0
16730,0,0,-3.2287300000013204,194.0026469747536,-232.52238612118526,0,0,0,0
16731,0,0,-3.2054300000008027,192.13942676177248,-230.48820643368526,0,0,0,0
16732,0,0,-3.159429999998707,188.32900195522234,-226.2891707882227,0,0,0,0
16733,0,0,-3.076230000004813,185.53383594145998,-223.1625838750915,0,0,0,0
16734,0,0,-3.0238300000045513,181.92879443941638,-219.19218592587276,0,0,0,0
16735,0,0,-2.977230000003061,178.40004687895998,-215.2509627804102,0,0,0,0
16736,0,0,-2.993530000006018,175.41200976772234,-211.87199549618526,0,0,0,0
16737,0,0,-2.9925300000021764,172.62160449614748,-208.74235682337894,0,0,0,0
16738,0,0,-2.953930000002316,170.17519336333498,-205.96757655087276,0,0,0,0
16739,0,0,-2.8613299999987305,164.53261523647234,-199.6115584835352,0,0,0,0
16740,0,0,-2.839630000001222,160.80702930083498,-195.418809461029,0,0,0,0
16741,0,0,-2.5819299999992893,153.55263476958498,-187.29301600306644,0,0,0,0
16742,0,0,-2.472829999997572,151.48323779692873,-184.99778895135387,0,0,0,0
16743,0,0,-2.4387299999931713,149.07961230864748,-182.37419276087894,0,0,0,0
16744,0,0,-2.2772300000059715,147.04640918551013,-180.1421981319727,0,0,0,0
16745,0,0,-2.1939300000000515,144.92879443755373,-177.825791882904,0,0,0,0
16746,0,0,-2.12763000000146,142.99202686129138,-175.75956873744144,0,0,0,0
16747,0,0,-2.051030000001134,139.21083789458498,-171.43498377743526,0,0,0,0
16748,0,0,-2.039829999993259,136.19460254302248,-168.03740076776012,0,0,0,0
16749,0,0,-2.013430000005343,134.6132426778786,-166.26616053431644,0,0,0,0
16750,0,0,-2.016730000001786,134.40480762114748,-166.03398279994144,0,0,0,0
16751,0,0,-1.478929999999906,115.64040332240984,-149.39836268182262,0,0,0,0
16752,114.45036,-150.06,-1.478,114.751,-150.1,0,172,17,2
16753,0,0,-1.4778300000022284,112.40059619536623,-152.18840174432262,0,0,0,0
16754,0,0,-1.4096299999934274,108.68440967192873,-155.4282088741602,0,0,0,0
16755,0,0,-1.3411299999997084,102.99440723052248,-160.4780135616602,0,0,0,0
16756,0,0,-1.413230000004802,101.10182910365984,-162.15178065243526,0,0,0,0
16757,0,0,-1.3859300000030146,100.64864307222888,-162.67936854212894,0,0,0,0
16758,0,0,-1.4433299999936082,100.28719287319109,-163.27360682337894,0,0,0,0
16759,0,0,-1.4269299999997713,100.09578662319109,-163.70561366024776,0,0,0,0
16760,0,0,-1.4059300000000405,99.96022754302248,-164.1581893438415,0,0,0,0
16761,0,0,-1.381630000002275,99.88259082427248,-164.62419276181026,0,0,0,0
16762,0,0,-1.364430000000226,99.89479785552248,-165.22599940243526,0,0,0,0
16763,0,0,-1.3955299999933288,99.98299365444109,-165.82121424525394,0,0,0,0
16764,0,0,-1.4022300000059715,100.13619189662859,-166.2628036007227,0,0,0,0
16765,0,0,-1.3909299999997131,100.35341601958498,-166.67680506556644,0,0,0,0
16766,0,0,-1.3733300000009478,100.62960010161623,-167.05400233212276,0,0,0,0
16767,0,0,-1.372929999999684,101.20442920131609,-167.7772078975977,0,0,0,0
16768,0,0,-1.372929999999684,102.41719775600359,-169.15080408993526,0,0,0,0
16769,0,0,-1.493830000005488,109.33919482817873,-141.07341151087894,0,0,0,0
16770,0,0,-1.4339299999998332,109.47640185570344,-140.66496424525394,0,0,0,0
16771,0,0,-1.365930000000077,109.55019336147234,-140.24040369837894,0,0,0,0
16772,0,0,-1.3049299999997004,109.55861621303484,-139.8095565304102,0,0,0,0
16773,0,0,-1.2527300000064372,109.49562793178484,-139.33378748837276,0,0,0,0
16774,0,0,-1.240930000000077,109.37178760161623,-138.86998133416637,0,0,0,0
16775,0,0,-1.231929999999835,109.11482959566638,-138.1027694219665,0,0,0,0
16776,0,0,-1.213029999997758,108.80562549224123,-137.303575086029,0,0,0,0
16777,0,0,-1.165630000002153,108.56221728911623,-136.8007674679102,0,0,0,0
16778,0,0,-1.1462299999974732,108.27144580474123,-136.323594617279,0,0,0,0
16779,0,0,-1.1328300000012916,107.71321826754138,-135.48820643368526,0,0,0,0
16780,0,0,-1.0883299999976828,106.52840380882844,-134.08256678431644,0,0,0,0
16781,0,0,-1.4400299999969377,144.7122417013161,-128.07597498837276,0,0,0,0
16782,0,0,-1.4478300000033926,144.11720996489748,-127.70958094447269,0,0,0,0
16783,0,0,-1.5013299999974663,143.69661670317873,-127.50621180291637,0,0,0,0
16784,0,0,-1.4561300000047197,143.25484424224123,-127.35496668759151,0,0,0,0
16785,0,0,-1.4771299999983114,142.79781299224123,-127.25779871791019,0,0,0,0
16786,0,0,-1.4520299999993824,142.34499316615984,-127.25200037806644,0,0,0,0
16787,0,0,-1.4316300000051854,141.89418750209734,-127.29380946102901,0,0,0,0
16788,0,0,-1.440929999999895,141.46981005882844,-127.38737635462894,0,0,0,0
16789,0,0,-1.4428299999989633,141.0568461935036,-127.52281336634769,0,0,0,0
16790,0,0,-1.4359300000061523,140.7006450216286,-127.73899988978519,0,0,0,0
16791,0,0,-1.4325300000042773,140.37001758208498,-127.99260096493526,0,0,0,0
16792,0,0,-1.440929999999895,138.18318896880373,-129.879014539154,0,0,0,0
16793,0,0,-1.4580299999933288,135.47542529692873,-132.18815760556026,0,0,0,0
16794,0,0,-1.452629999998777,133.67421679897234,-133.72136073056026,0,0,0,0
16795,0,0,-1.4982299999964255,131.11080127349123,-135.94120936244144,0,0,0,0
16796,0,0,-1.5219299999997986,128.80043750209734,-137.9232039913477,0,0,0,0
16797,0,0,-1.555929999999222,127.30043750582263,-139.2155623897852,0,0,0,0
16798,0,0,-1.5769299999991802,125.73342090239748,-140.5720077022852,0,0,0,0
16799,0,0,-1.5975299999981019,125.34481006255373,-141.00358729212894,0,0,0,0
16800,0,0,-1.5839299999999241,125.26039843959734,-141.1196151241602,0,0,0,0
16801,0,0,-1.5789300000000424,125.15663867397234,-141.2675643429102,0,0,0,0
16802,0,0,-1.5518299999957037,125.04122119722888,-141.475205945404,0,0,0,0
16803,0,0,-1.5259299999999314,125.01460986537859,-141.5453963741602,0,0,0,0
16804,0,0,-3.3410299999949586,199.42403369536623,-228.1505599502416,0,0,0,0
16805,0,0,-3.297229999995494,201.24501758022234,-230.13456873837276,0,0,0,0
16806,0,0,-3.2934300000041787,201.8770366231911,-230.73417811244144,0,0,0,0
16807,0,0,-3.3319299999992893,202.2348247091286,-231.0231795782165,0,0,0,0
16808,0,0,-3.335929999999877,202.6358256856911,-231.2483993038477,0,0,0,0
16809,0,0,-3.335929999999877,203.06880908599123,-231.40361170712276,0,0,0,0
16810,0,0,-3.3369300000000806,203.5214458028786,-231.48478846307262,0,0,0,0
16811,0,0,-3.330929999999995,203.98140674224123,-231.489366101654,0,0,0,0
16812,0,0,-3.3269299999998623,204.95601611351594,-231.3285995000915,0,0,0,0
16813,0,0,-3.3229299999938178,206.5036235372536,-230.88420252557262,0,0,0,0
16814,0,0,-3.323929999999933,208.08339648647234,-230.17741541712894,0,0,0,0
16815,208.5306,-229.40012,-3.325,208.885,-229.667,0,313,22,66
16816,209.38024,-229.04588,-3.326,209.634,-229.083,0,314,37,63
16817,0,0,-3.265230000003527,213.79201465053484,-225.53959803524776,0,0,0,0
16818,0,0,-3.2394300000004534,217.19582324801013,-222.55156092587276,0,0,0,0
16819,0,0,-3.288329999994545,239.21022754488513,-203.3621688350977,0,0,0,0
16820,0,0,-3.0449300000026653,327.502830082085,-145.94096522181644,0,0,0,0
16821,0,0,-2.9520299999993824,325.10024219332263,-143.31877283900394,0,0,0,0
16822,0,0,-2.9955299999991496,324.6892314492725,-142.66398768368526,0,0,0,0
16823,0,0,-2.975529999995075,324.36141162505373,-141.963975476654,0,0,0,0
16824,0,0,-2.964529999996472,324.23763232817873,-141.31077723539784,0,0,0,0
16825,0,0,-2.912630000004725,324.2254252950661,-140.64616541806026,0,0,0,0
16826,0,0,-2.906130000001582,324.324607425835,-139.9887557491602,0,0,0,0
16827,0,0,-2.839430000006274,324.53261523647234,-139.3574080938415,0,0,0,0
16828,0,0,-2.7948299999979156,324.96962695522234,-138.39335779994144,0,0,0,0
16829,0,0,-2.777530000005669,325.5407939492725,-137.50200037806644,0,0,0,0
16830,0,0,-2.7699299999934794,325.81502490630373,-137.15580897274776,0,0,0,0
16831,0,0,-2.726030000004272,326.1270366231911,-136.843370007904,0,0,0,0
16832,0,0,-2.7069299999999714,326.89418750396,-136.452989148529,0,0,0,0
16833,0,0,-2.6936299999933055,327.71681933803484,-136.19938807337894,0,0,0,0
16834,0,0,-2.6628299999996727,328.56520800990984,-136.06401209681644,0,0,0,0
16835,0,0,-2.6693300000032707,329.42378955474123,-136.03459315150394,0,0,0,0
16836,0,0,-2.698229999993515,329.7608256856911,-136.1146102413477,0,0,0,0
16837,0,0,-2.7108299999953545,330.0826030294411,-136.24199061337276,0,0,0,0
16838,0,0,-2.723930000000024,330.3830180722289,-136.41459803524776,0,0,0,0
16839,0,0,-2.7355300000043883,330.65523486724123,-136.628770398529,0,0,0,0
16840,0,0,-2.7116300000042486,330.8936381894164,-136.87980799618526,0,0,0,0
16841,0,0,-2.760729999993515,332.5644145566039,-138.727403211029,0,0,0,0
16842,0,0,-2.94783000000362,336.45198779692873,-143.02739100399776,0,0,0,0
16843,0,0,-3.0270299999960173,338.53420215053484,-145.39018397181644,0,0,0,0
16844,0,0,-3.0797299999966583,342.416404300835,-149.72160486932262,0,0,0,0
16845,0,0,-3.1297299999995687,345.39839892974123,-153.05919032133534,0,0,0,0
16846,0,0,-3.1923300000043184,347.9588237325661,-155.94780116024776,0,0,0,0
16847,0,0,-3.2518299999927933,350.3593974648975,-158.63456873651012,0,0,0,0
16848,0,0,-3.3701299999947025,354.54939990630373,-163.36979823056026,0,0,0,0
16849,0,0,-3.4187300000034213,357.2936015627347,-166.4451766475977,0,0,0,0
16850,0,0,-3.4451300000058893,358.43520312896,-167.73436121697887,0,0,0,0
16851,0,0,-3.5141299999949354,360.7846293966286,-170.33378748837276,0,0,0,0
16852,0,0,-3.54992999999277,363.25160937709734,-173.12321619837894,0,0,0,0
16853,0,0,-3.5902300000006164,364.6582255898975,-174.70439295712276,0,0,0,0
16854,0,0,-3.629830000004091,366.6311870138161,-176.89421229119762,0,0,0,0
16855,0,0,-3.6535299999949586,368.90541797271,-179.4877791866602,0,0,0,0
16856,0,0,-3.7176299999977402,371.15840869536623,-182.05717615931644,0,0,0,0
16857,0,0,-3.777929999995564,373.4748149435036,-184.67778162806644,0,0,0,0
16858,0,0,-3.7803299999931426,375.8694072267972,-187.34941248651012,0,0,0,0
16859,0,0,-3.807029999995308,378.1556010763161,-189.83458094354137,0,0,0,0
16860,0,0,-3.858730000005977,381.36360889067873,-193.36479334681644,0,0,0,0
16861,0,0,-3.959029999996943,383.2642436581664,-195.45219568963512,0,0,0,0
16862,0,0,-4.015429999998474,385.4027934591286,-197.83781580868526,0,0,0,0
16863,0,0,-4.013829999994783,386.0760112325661,-198.62297205775394,0,0,0,0
16864,0,0,-4.378330000005832,394.1270366231911,-217.93901209774776,0,0,0,0
16865,0,0,-4.37743000000674,387.87563281459734,-223.4269881719665,0,0,0,0
16866,0,0,-4.45562999999575,379.21498828334734,-230.971787976654,0,0,0,0
16867,0,0,-4.5272300000059715,371.4224467794411,-237.75236658993526,0,0,0,0
16868,0,0,-4.519830000003736,366.1330180685036,-242.35881190243526,0,0,0,0
16869,0,0,-4.5466299999960995,360.8156352560036,-247.01359705868526,0,0,0,0
16870,0,0,-4.489230000005506,357.3745952169411,-250.04435877743526,0,0,0,0
16871,0,0,-4.536630000001338,347.8156352560036,-258.383409070404,0,0,0,0
16872,0,0,-4.809030000002991,337.6270366231911,-267.27958826962276,0,0,0,0
16873,0,0,-4.910830000006996,334.20864062709734,-270.29179530087276,0,0,0,0
16874,0,0,-4.974830000005483,329.49098925990984,-274.37761073056026,0,0,0,0
16875,0,0,-5.065830000005832,325.05702929897234,-278.21721033993526,0,0,0,0
16876,0,0,-5.1148300000049005,321.6386333028786,-281.225205945404,0,0,0,0
16877,0,0,-5.126329999998148,316.9337993185036,-285.36259608212276,0,0,0,0
16878,0,0,-5.106129999999126,311.9964213888161,-289.69999842587276,0,0,0,0
16879,0,0,-5.131730000007252,307.46083789272234,-293.67875819149776,0,0,0,0
16880,0,0,-5.155830000002339,302.1433940450661,-298.36979823056026,0,0,0,0
16881,0,0,-5.186830000005017,297.0402446310036,-302.835801648529,0,0,0,0
16882,0,0,-5.243230000006321,293.0024028341286,-306.39140467587276,0,0,0,0
16883,0,0,-5.303830000003387,288.8592143575661,-310.0641952032165,0,0,0,0
16884,0,0,-5.31592999999603,284.1490092794411,-314.16020350399776,0,0,0,0
16885,0,0,-2.567129999994819,318.08522754115984,-122.43058924618526,0,0,0,0
16886,0,0,-1.2643300000044349,250.31923633022234,-46.194993543060264,0,0,0,0
16887,0,0,-1.2609299999998314,247.8654365572147,-43.44103785287007,0,0,0,0
16888,0,0,-1.257230000001897,247.44100146880373,-42.98979334681644,0,0,0,0
16889,0,0,-1.1671300000006397,245.95760303316638,-41.56376795619144,0,0,0,0
16890,0,0,-1.143729999995145,245.26644092192873,-41.259812878997764,0,0,0,0
16891,0,0,-1.1226299999970308,244.54299121489748,-41.04380946009769,0,0,0,0
16892,0,0,-1.1041300000059948,243.79824023647234,-40.91917567103519,0,0,0,0
16893,0,0,-1.112730000006792,242.65779834380373,-40.963609265716514,0,0,0,0
16894,0,0,-1.0978299999975718,241.54201465239748,-41.203172253997764,0,0,0,0
16895,0,0,-1.123229999996198,241.27999072661623,-41.296556043060264,0,0,0,0
16896,0,0,-1.1219299999997077,241.03182178130373,-41.42241053431644,0,0,0,0
16897,0,0,-1.11943000000511,240.8015971700661,-41.57878260462894,0,0,0,0
16898,0,0,-1.012530000006251,236.92958789458498,-44.86918787806644,0,0,0,0
16899,0,0,-1.000729999998299,230.9554057638161,-49.98277430384769,0,0,0,0
16900,0,0,-1.02963000000355,227.17763476772234,-53.231980847747764,0,0,0,0
16901,0,0,-1.0175299999963556,220.99459033599123,-58.58738856166019,0,0,0,0
16902,0,0,-1.1161299999938876,216.8232036153786,-62.19737391322269,0,0,0,0
16903,0,0,-1.1130300000067166,216.09523730864748,-63.056199597747764,0,0,0,0
16904,0,0,-1.1119299999999441,215.47859912691638,-63.99821619744762,0,0,0,0
16905,0,0,-1.1108300000038582,214.83681445522234,-65.33940272274776,0,0,0,0
16906,0,0,-1.1352299999986428,214.33962207613513,-66.74076990838512,0,0,0,0
16907,0,0,-1.1823299999950052,214.00759082240984,-67.87577967401012,0,0,0,0
16908,0,0,-1.1942300000070247,213.9522319356911,-68.26921229306026,0,0,0,0
16909,0,0,-1.1873299999996618,213.9522319356911,-68.66661219447269,0,0,0,0
16910,0,0,-1.1673299999955873,214.00759082240984,-69.05998377743526,0,0,0,0
16911,0,0,-1.1783299999941903,209.22438769740984,-73.49620203915401,0,0,0,0
16912,0,0,-1.1732299999993359,208.3410258810036,-73.06596522274776,0,0,0,0
16913,0,0,-1.1647300000030611,207.4056010763161,-72.76518397274776,0,0,0,0
16914,0,0,-1.1865300000053196,206.8131938497536,-72.66478114071651,0,0,0,0
16915,0,0,-1.1830299999991496,206.21279101772234,-72.63798670712276,0,0,0,0
16916,0,0,-1.1581299999951682,205.61379199428484,-72.68516688290401,0,0,0,0
16917,0,0,-1.1417300000020134,204.82179980678484,-72.89335780087276,0,0,0,0
16918,0,0,-1.1444299999992893,204.0747905294411,-73.22960047665401,0,0,0,0
16919,0,0,-1.1336299999956339,203.4193950216286,-73.73759608212276,0,0,0,0
16920,0,0,-1.1050300000050868,199.8789897481911,-76.79161219540401,0,0,0,0
16921,0,0,-1.0755300000008958,195.3554301778786,-80.69798426571651,0,0,0,0
16922,0,0,-1.0632299999987538,190.3620219747536,-85.01396326962276,0,0,0,0
16923,0,0,-1.099629999995983,188.5863872091286,-86.54356532040401,0,0,0,0
16924,0,0,-1.1047300000053895,188.1650004903786,-87.06279139462276,0,0,0,0
16925,0,0,-1.119529999995308,187.8181987325661,-87.63481287899776,0,0,0,0
16926,0,0,-1.1421300000064605,187.5528178731911,-88.24858241024776,0,0,0,0
16927,0,0,-1.1458299999930261,187.3736186544411,-88.89280848446651,0,0,0,0
16928,0,0,-1.134430000004528,187.36000781459734,-89.30796961727901,0,0,0,0
16929,0,0,-1.1439300000046444,187.4150004903786,-89.71977381649776,0,0,0,0
16930,0,0,-1.1537300000044581,187.5374370138161,-90.11656336727901,0,0,0,0
16931,0,0,-1.211030000004854,188.3680034200661,-91.82658533993526,0,0,0,0
16932,0,0,-0.8662299999986374,230.49782519927248,-23.908799695404014,0,0,0,0
16933,0,0,-0.5443300000030433,206.32643847865984,3.777418567246059,0,0,0,0
16934,0,0,-0.5349299999931247,186.86080127349123,26.214613389602164,0,0,0,0
16935,0,0,-0.4429300000000751,167.3632426778786,48.73560948521481,0,0,0,0
16936,0,0,-0.3255300000008958,160.7972026388161,56.31281895787106,0,0,0,0
16937,0,0,-0.8244300000066289,150.63960986910388,68.09742589146481,0,0,0,0
16938,0,0,-0.9104300000023215,147.39760547084734,71.80982823428349,0,0,0,0
16939,0,0,-1.0633300000035035,140.59664111351594,79.63484044131474,0,0,0,0
16940,0,0,-1.2313299999940739,135.46981006255373,85.55378575567738,0,0,0,0
16941,0,0,-1.2813299999969843,132.06203418178484,89.49738927037106,0,0,0,0
16942,0,0,-1.234330000005599,127.43740039644763,94.82319493350224,0,0,0,0
16943,0,0,-1.2975299999951915,123.18044238490984,99.74079747256474,0,0,0,0
16944,0,0,-1.66263000000518,113.14778857817873,111.33723301943974,0,0,0,0
16945,0,0,-1.9634300000024325,103.09261279506609,122.88099522647099,0,0,0,0
16946,0,0,-2.310429999996728,93.61379199428484,133.808241320221,0,0,0,0
16947,0,0,-2.4839299999995603,90.54683642974123,137.3499893680273,0,0,0,0
16948,0,0,-2.897129999996565,72.20980029692873,167.57978673130856,0,0,0,0
16949,0,0,-2.9159300000000314,72.86739306850359,168.07179112677113,0,0,0,0
16950,0,0,-2.937629999999359,73.45339160365984,168.6475967899023,0,0,0,0
16951,0,0,-2.9252300000070193,73.95699267974123,169.2964004999085,0,0,0,0
16952,0,0,-2.934630000002386,74.36922412319109,170.00678868536488,0,0,0,0
16953,0,0,-2.9558300000052498,74.74843554897234,170.90803380255238,0,0,0,0
16954,0,0,-2.9539299999995876,74.98799853725359,171.85603184756474,0,0,0,0
16955,0,0,-2.9516299999949354,75.08223682222888,172.8292374149023,0,0,0,0
16956,0,0,-2.9573300000037364,74.97542529506609,173.5846085086523,0,0,0,0
16957,0,0,-2.964930000000919,73.75179248442873,178.82258458287106,0,0,0,0
16958,0,0,-2.950830000000593,72.35860400600359,184.938612413971,0,0,0,0
16959,0,0,-2.949430000005492,72.05763965053484,186.17902989630238,0,0,0,0
16960,0,0,-2.937730000004109,71.75643115816638,186.9536270624085,0,0,0,0
16961,0,0,-2.9722299999972677,71.33480029506609,187.66999669224606,0,0,0,0
16962,0,0,-3.0065299999977526,70.80379443569109,188.30921788178966,0,0,0,0
16963,0,0,-3.065929999999895,70.18843799224123,188.75019688755856,0,0,0,0
16964,0,0,-3.112929999999693,69.53182177944109,189.1272110477148,0,0,0,0
16965,0,0,-3.1627299999953777,66.07881884789094,191.0608047967835,0,0,0,0
16966,0,0,-3.259730000003998,57.45082812709734,237.0984024539648,0,0,0,0
16967,0,0,-3.2653299999937246,58.810996585991234,239.075819445221,0,0,0,0
16968,0,0,-3.2540299999954243,59.08504443941638,239.65620274600224,0,0,0,0
16969,0,0,-3.2549299999945163,59.264243656303734,240.2725967899023,0,0,0,0
16970,0,0,-3.2732300000051566,59.344199710991234,240.90943760835216,0,0,0,0
16971,0,0,-3.300329999997217,59.31801562709734,241.60981602725224,0,0,0,0
16972,0,0,-3.2971300000052963,59.19460254115984,242.29963536412106,0,0,0,0
16973,0,0,-3.335430000005232,57.43282275600359,249.9758438602148,0,0,0,0
16974,0,0,-3.3824299999968446,55.509238773491234,258.31123204287724,0,0,0,0
16975,0,0,-3.4593299999966405,53.723594242241234,266.02320714239613,0,0,0,0
16976,0,0,-3.5606300000060003,53.02004199428484,268.9492325311585,0,0,0,0
16977,0,0,-3.549930000000046,52.66500049037859,270.1716446405335,0,0,0,0
16978,0,0,-3.542929999999984,52.084434085991234,270.9625992322399,0,0,0,0
16979,0,0,-3.5383299999947724,51.397605472709984,271.6635880008398,0,0,0,0
16980,0,0,-3.501930000000044,50.81240039272234,271.9782242322399,0,0,0,0
16981,0,0,-3.4309299999996767,50.18880420131609,272.20759434756474,0,0,0,0
16982,0,0,-3.408129999995168,47.755393558647484,272.70942540318356,0,0,0,0
16983,0,0,-3.387029999997054,47.454246097709984,272.73164220005856,0,0,0,0
16984,0,0,-3.379530000004621,47.152793460991234,272.71339268927113,0,0,0,0
16985,0,0,-3.395529999993329,46.856589847709984,272.65540929083363,0,0,0,0
16986,0,0,-3.3998299999936137,44.90401416225359,272.22639317662106,0,0,0,0
16987,0,0,-3.327029999999155,33.88619189662859,269.8386368280335,0,0,0,0
16988,0,0,-3.2789299999998605,32.29622607631609,269.3593887811585,0,0,0,0
16989,0,0,-3.2049300000000187,27.38240771694109,267.16999669224606,0,0,0,0
16990,0,0,-3.130229999993986,26.288840824272484,266.65522618443356,0,0,0,0
16991,0,0,-3.1307300000034104,25.626426273491234,266.27802891787724,0,0,0,0
16992,0,0,-3.097829999997799,25.002402835991234,265.8402237430273,0,0,0,0
16993,0,0,-3.098930000000024,22.90102343959734,264.186415148346,0,0,0,0
16994,0,0,-3.099929999995453,21.766624027397484,263.25764317568974,0,0,0,0
16995,0,0,-3.0738299999929097,18.093223148491234,260.0695938592835,0,0,0,0
16996,0,0,-3.0038300000004767,11.750632812734693,254.38502354585216,0,0,0,0
16997,0,0,-2.9413300000004767,7.469626957084984,250.5232071405335,0,0,0,0
16998,0,0,-2.929629999997502,6.829246095847338,249.9502090936585,0,0,0,0
16999,0,0,-2.959730000001315,6.239036136772484,248.77863927037106,0,0,0,0
17000,0,0,-2.934529999997409,5.858420900534838,247.52339024693356,0,0,0,0
17001,0,0,-2.9184300000039514,5.698630863334984,246.22138829287724,0,0,0,0
17002,0,0,-2.8608300000040856,5.744407232385129,245.72523350958363,0,0,0,0
17003,0,0,-2.8745299999999645,5.864829595666379,245.2415909305273,0,0,0,0
17004,0,0,-2.670530000001378,-0.5101704080589116,239.72981114630238,0,0,0,0
17005,0,0,-2.6915299999954243,-1.2313618124462664,239.94062657505856,0,0,0,0
17006,0,0,-2.695630000000989,-1.9747700137086213,240.0510391717835,0,0,0,0
17007,0,0,-2.660229999992822,-2.7261738241650164,240.05879063755856,0,0,0,0
17008,0,0,-2.6672300000053895,-3.4715961893089116,239.9640030399023,0,0,0,0
17009,-4.4106,239.37552,-2.687,-4.685,239.632,0,-8139,75,70
17010,0,0,-2.653330000000011,-5.836586421821266,239.12519688755856,0,0,0,0
17011,0,0,-2.6249300000044116,-6.624611326027662,238.4849991336523,0,0,0,0
17012,0,0,-2.6152299999947957,-10.978554197121412,234.6704239383398,0,0,0,0
17013,0,0,-2.503030000005225,-17.21060985745862,229.2534317499085,0,0,0,0
17014,0,0,-2.3581300000068097,-24.121803706977516,223.3010391717835,0,0,0,0
17015,0,0,-2.185030000006833,-29.802406734321266,218.32343907505856,0,0,0,0
17016,0,0,-2.110230000004691,-34.500404781196266,214.24860997349606,0,0,0,0
17017,0,0,-1.957030000004039,-40.668556636665016,208.8634171024023,0,0,0,0
17018,0,0,-1.6269300000000442,-49.19358105259016,201.4730362430273,0,0,0,0
17019,0,0,-1.6135300000013615,-52.17960400180891,198.8872208124085,0,0,0,0
17020,0,0,-1.5567299999956106,-55.218788570258766,196.16523595005856,0,0,0,0
17021,0,0,-1.5079299999999023,-55.46071327151731,195.82224424221204,0,0,0,0
17022,0,0,-1.4759299999997495,-55.659157222602516,195.39662022553966,0,0,0,0
17023,0,0,-1.4487300000024845,-56.281593746040016,193.87544102725224,0,0,0,0
17024,0,0,-1.4229299999996385,-56.447365230415016,193.3696426874085,0,0,0,0
17025,0,0,-1.3769300000000442,-56.49961132602766,193.11103673130856,0,0,0,0
17026,0,0,-1.3459299999998677,-56.53458447055891,192.8427872186585,0,0,0,0
17027,0,0,-1.3337299999974732,-56.548195308540016,192.53059239443974,0,0,0,0
17028,0,0,-1.300929999999795,-56.546791499946266,192.31623692568974,0,0,0,0
17029,0,0,-1.2859299999971938,-56.53220409946516,192.10664220005856,0,0,0,0
17030,0,0,-1.2569299999996986,-56.506386226508766,191.93940587100224,0,0,0,0
17031,0,0,-1.245330000004202,-56.478187984321266,191.80244298037724,0,0,0,0
17032,0,0,-1.2349299999999914,-56.44358104886487,191.69142003302113,0,0,0,0
17033,0,0,-1.2269299999999532,-56.40158886695281,191.58479161412106,0,0,0,0
17034,0,0,-1.2079299999997204,-56.12717479886487,191.0174087997584,0,0,0,0
17035,0,0,-0.7089299999999241,-72.92520947055891,180.87422032412724,0,0,0,0
17036,0,0,-0.531730000001204,-78.29599804291502,176.21699376255856,0,0,0,0
17037,0,0,-0.3767300000023681,-81.30399364838377,173.62238927037106,0,0,0,0
17038,0,0,0.0008700000044825629,-86.79898876929656,168.88239903506474,0,0,0,0
17039,0,0,0.5002700000050879,-94.59500927524641,162.1290421024023,0,0,0,0
17040,0,0,0.853069999999974,-100.16178173432127,157.31123204473988,0,0,0,0
17041,0,0,1.1343700000009846,-105.1174091794528,153.02082677037106,0,0,0,0
17042,0,0,1.5733699999992439,-112.34415478119627,146.7588028436585,0,0,0,0
17043,0,0,1.7600700000001268,-116.39499706821516,143.25343175177113,0,0,0,0
17044,0,0,1.759670000000682,-116.92838329868391,142.744032335846,0,0,0,0
17045,0,0,1.8100700000003087,-117.73160595307127,141.86140294131474,0,0,0,0
17046,0,0,1.858569999997684,-118.37577099027112,140.8568253055273,0,0,0,0
17047,0,0,1.9140700000003505,-118.84861034946516,139.78962559942738,0,0,0,0
17048,0,0,1.9980699999999558,-119.17136425571516,138.66804356631474,0,0,0,0
17049,0,0,2.0020700000005434,-119.21640819916502,138.14399571568356,0,0,0,0
17050,0,0,2.0050700000000177,-119.18759960727766,137.61878819708363,0,0,0,0
17051,0,0,2.0050700000000177,-119.08518261322752,137.1027969842835,0,0,0,0
17052,0,0,-1.4010300000071823,-53.41159863071516,187.005018663971,0,0,0,0
17053,0,0,-1.3389299999970774,-54.53580517368391,188.29963536318974,0,0,0,0
17054,0,0,-1.3251299999964488,-55.52439159946516,189.8098282342835,0,0,0,0
17055,0,0,-1.2082300000028283,-56.10959667759016,190.96943516787724,0,0,0,0
17056,0,0,-1.4088299999993126,-53.15097851352766,186.69001622256474,0,0,0,0
17057,0,0,-1.403829999994656,-48.41758007602766,181.26460118350224,0,0,0,0
