PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1201,32.5955726,129.2959367,-8.385,-131.651,-16.432,1,4929,33,99
1202,32.5955694,129.2959361,-8.385,-132.641,-16.574,1,4929,33,99
1203,32.5955662,129.2959356,-8.385,-133.631,-16.716,1,4929,33,99
1204,32.595563,129.2959351,-8.385,-134.621,-16.858,1,4929,33,99
1205,32.5955598,129.2959345,-8.385,-135.611,-17,1,4929,33,99
1206,32.5955565,129.295934,-8.385,-136.601,-17.142,1,4929,33,99
1207,32.5955533,129.2959334,-8.385,-137.591,-17.284,1,4929,33,99
1208,32.5955501,129.2959329,-8.385,-138.581,-17.426,1,4929,33,99
1209,32.5955469,129.2959323,-8.385,-139.571,-17.568,1,4929,33,99
1210,32.5955437,129.2959318,-8.385,-140.561,-17.71,1,4929,33,99
1211,32.5955405,129.2959312,-8.385,-141.551,-17.852,1,4929,33,99
1212,32.5955373,129.2959307,-8.385,-142.541,-17.994,1,4929,33,99
1213,32.595534,129.2959301,-8.385,-143.531,-18.136,1,4929,33,99
1214,32.5955308,129.2959296,-8.385,-144.521,-18.278,1,4929,33,99
1215,32.5955276,129.295929,-8.385,-145.511,-18.42,1,4929,33,99
1216,32.5955244,129.2959285,-8.385,-146.501,-18.562,1,4929,33,99
1217,32.5955239,129.2959284,-8.385,-146.652,-18.584,1,4929,33,99
1218,32.5954523,129.2959245,-8.385,-168.726,-19.591,1,4929,33,99
1219,32.5954517,129.2959283,-8.385,-168.888,-18.604,1,4929,33,99
1220,32.5954549,129.2959364,-8.385,-167.912,-16.505,1,4929,33,99
1221,32.5954577,129.2959384,-8.385,-167.058,-15.984,1,4929,33,99
1222,32.5954636,129.2959431,-8.385,-165.222,-14.771,1,4929,33,99
1223,32.5954699,129.2959494,-8.385,-163.288,-13.139,1,4929,33,99
1224,32.5954755,129.2959576,-8.385,-161.577,-11.001,1,4929,33,99
1225,32.5954796,129.2959672,-8.385,-160.317,-8.505,1,4929,33,99
1226,32.5954604,129.2959404,-8.385,-166.204,-15.463,1,4929,33,99
1227,32.595461,129.2959408,-8.385,-166.032,-15.358,1,4929,33,99
1228,32.5954721,129.2959522,-8.385,-162.602,-12.411,1,4929,33,99
1229,32.5954738,129.2959543,-8.385,-162.085,-11.862,1,4929,33,99
1230,32.5954663,129.2959454,-8.385,-164.412,-14.184,1,4929,33,99
1231,32.5954677,129.2959466,-8.385,-163.974,-13.867,1,4929,33,99
1232,32.5954771,129.2959609,-8.385,-161.069,-10.14,1,4929,33,99
1233,32.5954784,129.2959636,-8.385,-160.659,-9.445,1,4929,33,99
1234,32.5954807,129.2959709,-8.385,-159.975,-7.565,1,4929,33,99
1235,32.595481,129.295972,-8.385,-159.868,-7.27,1,4929,33,99
1236,32.5954512,129.2959321,-8.385,-169.05,-17.617,1,4929,33,99
1237,32.5954507,129.2959357,-8.385,-169.203,-16.682,1,4929,33,99
